Id,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConf,NumOfConfUsed,parentspecies,C.C..non.aromatic.,C.C.C.O.in.non.aromatic.ring,hydroxyl..alkyl.,aldehyde,ketone,carboxylic.acid,ester,ether..alicyclic.,nitrate,nitro,aromatic.hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester,pSat_Pa
113660,254.02739652,27,7,10,0,4,740,5,toluene,0,0,2,0,2,0,1,0,0,0,0,0,0,2,0,0,3.12728295e-09
113662,253.006995424,24,6,10,1,2,199,31,toluene,0,0,1,0,2,0,1,0,1,0,0,0,0,1,0,0,3.113
113668,204.027002596,22,7,7,0,2,70,11,toluene,0,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0.0984227928
113669,220.021917216,23,7,8,0,3,101,13,toluene,0,0,1,0,2,1,0,1,0,0,0,0,0,1,0,0,0.000331066736
113671,281.001910044,26,7,11,1,2,108,8,toluene,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0,0.164087936
113674,178.011352532,18,5,7,0,2,66,15,toluene,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,3.16
113700,254.02739652,27,7,10,0,4,622,16,toluene,0,0,2,1,1,0,1,0,0,0,0,0,0,2,0,0,4.6944777e-08
113726,269.001910044,25,6,11,1,2,229,38,toluene,0,0,1,1,2,0,0,0,1,0,0,0,1,1,0,0,0.907484156
113735,287.012474728,28,6,12,1,4,443,7,toluene,0,0,1,0,1,0,0,0,1,0,0,0,0,2,1,0,4.93069651e-05
113751,212.016831836,22,5,9,0,3,376,40,toluene,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0.00531568801
113755,176.032087976,20,6,6,0,2,44,13,toluene,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0.0021336842699999
113757,253.006995424,24,6,10,1,2,112,29,toluene,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0.0503826131
113761,296.996824664,27,7,12,1,2,88,26,toluene,0,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0.0859058707
113768,147.01677226,15,4,5,1,1,7,4,toluene,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,52.789
113778,234.99643074,21,6,9,1,1,33,10,toluene,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0.0444589809
113799,281.001910044,26,7,11,1,3,355,25,toluene,0,0,1,0,2,1,1,0,0,1,0,0,0,1,0,0,1.67017197e-07
113803,296.996824664,27,7,12,1,2,215,39,toluene,0,0,1,0,2,0,1,0,0,0,0,1,0,1,0,0,0.0702626156999999
113820,354.054673888,38,10,12,2,2,306,40,apin,0,0,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0.000110766185
113827,188.068473484,25,8,5,0,2,125,20,apin,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1.705
113835,261.08485182,33,10,7,1,1,153,40,apin,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0.0213624258
113849,237.012080804,23,6,9,1,2,194,23,toluene,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0,0.000351555876
113856,217.022251564,22,7,7,1,1,59,20,toluene,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,1.144
113867,312.007723696,29,7,12,2,3,244,2,toluene,0,0,2,0,2,0,0,0,1,1,0,0,0,0,1,0,1.08552142e-07
113878,220.021917216,23,7,8,0,3,298,4,toluene,0,0,2,1,3,0,0,0,0,0,0,0,0,1,0,0,1.39185844e-06
113894,312.007723696,29,7,12,2,2,195,11,toluene,0,0,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0.35229731
113905,221.017166184,22,6,8,1,2,124,19,toluene,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0.0013722948099999
113913,279.059030996,32,9,9,1,1,178,40,apin,0,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0.0672001119999999
113919,296.049194584,32,8,10,2,2,307,40,apin,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0.000209095232
113920,223.032816248,24,6,8,1,2,168,35,apin,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0.000213727806
113924,148.037173356,18,5,5,0,2,59,13,toluene,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1.364
113927,264.084517472,34,10,8,0,4,1024,5,apin,0,0,2,0,2,1,0,0,0,0,0,0,0,1,0,0,6.7090114e-11
113933,264.084517472,34,10,8,0,3,746,31,apin,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,3.46320144e-08
113956,222.073952788,29,8,7,0,3,391,22,apin,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0.0217261218999999
113975,220.021917216,23,7,8,0,3,126,7,toluene,0,0,2,1,2,0,0,1,0,0,0,0,0,1,0,0,0.0015010286699999
113989,265.006995424,25,7,10,1,2,120,19,toluene,0,0,1,1,2,0,0,1,1,0,0,0,0,1,0,0,0.0259725021
113992,309.992073632,27,7,12,2,1,95,27,toluene,0,0,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1.974
113998,296.996824664,27,7,12,1,3,233,11,toluene,0,0,2,0,2,0,0,1,0,0,0,1,0,1,0,0,2.17414131e-05
113999,265.006995424,25,7,10,1,2,145,15,toluene,0,0,1,1,2,0,0,1,1,0,0,0,0,1,0,0,0.0191139016
114008,291.059030996,33,10,9,1,1,54,20,apin,0,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0,2.24752072e-06
114023,233.017166184,23,7,8,1,1,25,8,toluene,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,2.727
114028,220.021917216,23,7,8,0,3,148,12,toluene,0,0,1,0,2,1,0,1,0,0,0,0,0,1,0,0,0.000201446389
114044,219.037901628,24,7,7,1,1,104,36,decane,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,2.701
114047,232.094688232,32,10,6,0,2,365,40,decane,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0.00217178804
114054,247.105587264,34,10,6,1,1,73,37,decane,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,5.897
114060,146.021523292,16,5,5,0,1,12,4,toluene,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0.0770104264
114093,312.991739284,28,7,13,1,2,173,23,toluene,0,0,1,0,2,0,0,0,0,0,0,1,1,0,1,0,0.000169194075
114097,269.001910044,25,6,11,1,3,268,40,toluene,0,0,1,0,2,1,0,0,0,1,0,0,1,1,0,0,7.91630479e-05
114101,309.992073632,27,7,12,2,2,178,30,toluene,0,0,2,0,2,0,0,0,0,2,0,0,1,0,0,0,0.010145529
114102,281.001910044,26,7,11,1,3,354,28,toluene,0,0,2,0,2,1,0,0,0,1,0,0,1,0,0,0,4.61494281e-06
114103,296.996824664,27,7,12,1,3,296,37,toluene,0,0,2,0,2,0,0,0,0,1,0,0,1,0,1,0,8.49660906e-05
114123,240.011746456,24,6,10,0,3,250,10,toluene,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,0,1.99238482e-06
114139,312.991739284,28,7,13,1,2,123,18,toluene,0,0,1,0,2,0,0,0,0,0,0,1,1,0,1,0,0.0009618210079999
114141,281.001910044,26,7,11,1,1,116,40,toluene,0,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0.0070416822
114142,357.976817492,30,7,15,2,1,148,40,toluene,0,0,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0.0150561167
114165,354.054673888,38,10,12,2,1,179,40,apin,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0.00307308658
114168,310.064844648,35,9,10,2,1,142,40,apin,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0019862670299999
114172,310.064844648,35,9,10,2,1,129,40,apin,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0066297633199999
114174,208.094688232,30,8,6,0,3,405,40,apin,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1.09136325e-05
114176,281.07468106,34,9,9,1,2,316,40,apin,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2.48609879e-05
114187,328.002638316,30,7,13,2,3,151,8,toluene,0,0,3,0,1,0,0,0,0,1,0,1,1,0,0,0,1.69680771e-07
114193,209.017166184,21,5,8,1,3,167,4,toluene,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2.05521575e-05
114212,174.05282342,22,7,5,0,2,56,5,apin,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0.011433978
114220,222.03756728,25,7,8,0,4,129,8,toluene,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0.00269139557
114226,283.017560108,28,7,11,1,3,119,5,toluene,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,7.71875966e-05
114232,296.012809076,28,7,11,2,3,299,6,toluene,0,0,3,1,2,0,0,0,1,1,0,0,0,0,0,0,8.6993963e-06
114236,316.002638316,29,6,13,2,3,412,40,toluene,0,0,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0.00122521765
114244,267.022645488,27,7,10,1,4,442,5,toluene,0,0,3,1,2,0,0,0,0,1,0,0,0,1,0,0,4.47395241e-06
114283,254.02739652,27,7,10,0,4,293,1,toluene,0,0,2,0,1,0,1,0,0,0,0,0,0,1,1,0,2.141681e-11
114285,188.068473484,25,8,5,0,2,117,5,apin,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1.98474705e-05
114288,234.073952788,30,9,7,0,3,242,32,apin,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1.39264114e-05
114289,279.059030996,32,9,9,1,2,258,33,apin,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0.000319266229
114296,295.090331124,37,10,9,1,3,335,34,apin,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,4.63906478e-06
114299,235.069201756,29,8,7,1,2,204,38,apin,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0.000411925828
114307,269.038295552,29,7,10,1,3,398,26,apin,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,3.61887521e-06
114318,221.053551692,26,7,7,1,2,153,36,apin,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0.0117647064
114334,225.048466312,26,6,8,1,3,391,18,apin,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0001212693879999
114338,194.04265266,23,6,7,0,3,288,23,toluene,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,5.43726664e-06
114345,149.032422324,17,4,5,1,1,17,12,apin_decane,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,8.511
114349,357.976817492,30,7,15,2,2,465,29,toluene,0,0,1,0,2,1,0,0,1,0,0,1,1,0,0,0,0.00036307226
114357,191.042987008,22,6,6,1,1,42,24,apin,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.260629539
114369,284.049194584,31,7,10,2,2,368,40,apin,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,8.7973396e-06
114380,300.007723696,28,6,12,2,2,348,40,toluene,0,0,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0.000535628458
114402,340.075409332,39,10,11,2,2,492,40,apin,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,5.59818781e-06
114410,280.054279964,31,8,9,2,1,150,40,apin,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0.0249838161
114412,251.064116376,30,8,8,1,2,244,40,apin,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0.00159245205
114414,293.07468106,35,10,9,1,2,533,40,apin,0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,5.04793865e-05
114420,340.075409332,39,10,11,2,2,589,40,apin,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,9.99430974e-07
114428,325.986988252,28,7,13,2,1,120,40,toluene,0,0,1,0,1,0,2,0,1,0,0,1,0,0,0,0,0.0186122913999999
114431,283.017560108,28,7,11,1,3,600,40,toluene,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,6.72565726e-07
114452,279.095416504,36,10,8,1,3,635,40,apin,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1.14305898e-07
114462,296.085580092,36,9,9,2,2,331,40,apin,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0001167339479999
114476,223.032816248,24,6,8,1,3,234,15,toluene,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,2.63198635e-05
114477,239.027730868,25,6,9,1,3,171,20,toluene,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,7.23352654e-05
114479,237.08485182,31,8,7,1,3,307,39,apin,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,5.9718826e-05
114485,224.028065216,23,5,8,2,1,67,39,decane,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0.165116308
114486,310.064844648,35,9,10,2,2,372,39,apin,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0.0002136206569999
114495,314.02337376,31,7,12,2,3,387,40,toluene,0,0,2,0,1,0,0,0,2,0,0,0,0,0,1,0,1.52614942e-05
114512,225.048466312,26,6,8,1,3,474,40,apin,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,9.84114768e-05
114513,253.07976644,32,8,8,1,3,453,40,apin,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,4.06960555e-05
114526,283.017560108,28,7,11,1,3,505,40,toluene,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1.13941198e-07
114531,296.012809076,28,7,11,2,2,166,40,toluene,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0.00195160098
114532,312.007723696,29,7,12,2,3,228,40,toluene,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,2.35684226e-06
114539,343.997552936,31,7,14,2,3,315,20,toluene,0,0,2,0,1,0,0,1,1,0,0,1,0,1,0,0,0.000160327957
114541,251.027730868,26,7,9,1,3,197,4,toluene,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,7.97774046e-06
114542,267.022645488,27,7,10,1,3,142,9,toluene,0,0,2,0,1,0,0,1,1,0,0,0,0,0,1,0,4.82436096e-08
114546,296.012809076,28,7,11,2,2,150,16,toluene,0,0,2,1,1,0,0,1,2,0,0,0,0,0,0,0,1.07837831e-05
114549,296.012809076,28,7,11,2,2,171,40,toluene,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,8.18164679e-05
114571,277.07976644,34,10,8,1,1,76,40,apin,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,4.88174968e-05
114572,292.090665472,36,10,8,2,1,59,31,apin,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0.00324883085
114574,263.100501884,35,10,7,1,2,93,37,apin,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.000196286325
114579,251.027730868,26,7,9,1,3,163,11,toluene,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1.43183973e-06
114586,296.012809076,28,7,11,2,2,192,40,toluene,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0.00109422386
114591,235.032816248,25,7,8,1,2,175,40,toluene,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0.000122881083
114605,266.075015408,32,8,8,2,1,113,40,decane,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0136379104
114618,267.022645488,27,7,10,1,2,372,40,toluene,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,4.06198972e-06
114619,299.012474728,29,7,12,1,3,546,9,toluene,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,5.26781241e-09
114638,194.04265266,23,6,7,0,3,103,1,apin,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2.3178637e-07
114640,190.04773804,23,7,6,0,2,120,25,apin,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,6.35318367e-06
114641,237.048466312,27,7,8,1,2,267,40,apin,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0.00119993529
114643,204.063388104,26,8,6,0,2,232,40,apin,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,2.474489e-05
114665,299.012474728,29,7,12,1,4,212,2,toluene,0,0,2,0,1,0,0,0,0,1,0,0,1,1,1,0,8.13179384e-06
114671,299.012474728,29,7,12,1,3,202,10,toluene,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,1.9044286e-07
114672,235.069201756,29,8,7,1,2,151,31,apin,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.000932128295
114675,164.032087976,19,5,6,0,3,145,14,toluene,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1.79022423e-05
114676,180.027002596,20,5,7,0,3,95,2,toluene,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0.00782324341
114686,234.073952788,30,9,7,0,3,556,37,apin,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0.000602685937
114705,251.064116376,30,8,8,1,2,255,40,apin,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0.00053080924
114707,222.073952788,29,8,7,0,3,437,27,apin,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0.000589399701
114711,293.07468106,35,10,9,1,2,657,40,apin,0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,3.83464469e-06
114713,253.043380932,28,7,9,1,3,557,29,apin,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,6.0360546e-07
114720,265.006995424,25,7,10,1,2,182,40,toluene,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0.000799369384
114739,234.073952788,30,9,7,0,3,605,40,apin,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,3.05164103e-08
114740,295.053945616,33,9,10,1,2,357,40,apin,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,1.08317214e-06
114744,311.085245744,38,10,10,1,3,669,40,apin,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1.48583965e-05
114770,285.033210172,30,7,11,1,4,524,13,toluene,0,0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1.1374555e-05
114774,281.07468106,34,9,9,1,3,537,40,apin,0,0,2,1,1,0,0,0,1,0,0,0,0,1,0,0,3.47902445e-06
114776,287.012474728,28,6,12,1,4,548,5,toluene,0,0,1,0,1,0,0,0,1,0,0,0,0,2,1,0,5.44957384e-09
114796,311.085245744,38,10,10,1,3,635,21,apin,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0,0,2.26333649e-08
114798,282.095082156,37,10,9,0,4,919,5,apin,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,1.96470661e-09
114808,212.053217344,26,6,8,0,4,694,32,apin,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1.53087953e-08
114815,251.027730868,26,7,9,1,3,190,7,toluene,0,0,2,1,1,0,0,1,0,1,0,0,0,1,0,0,1.01388088e-05
114818,328.002638316,30,7,13,2,3,501,30,toluene,0,0,2,0,1,0,0,1,0,1,0,1,0,1,0,0,1.04113245e-06
114821,267.022645488,27,7,10,1,4,242,4,toluene,0,0,2,0,1,1,0,1,0,1,0,0,0,1,0,0,5.76113149e-10
114825,238.0324819,26,7,9,0,4,373,40,toluene,0,0,2,1,1,0,0,1,0,0,0,0,0,2,0,0,6.19281601e-06
114828,222.03756728,25,7,8,0,4,354,40,toluene,0,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,3.45768876e-07
114833,312.007723696,29,7,12,2,2,276,40,toluene,0,0,1,1,1,0,0,1,2,0,0,0,0,1,0,0,0.000344790068
114834,283.017560108,28,7,11,1,3,307,20,toluene,0,0,1,1,1,0,0,1,1,0,0,0,0,2,0,0,4.01905524e-05
114839,295.090331124,37,10,9,1,3,229,11,apin,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,2.70536531e-05
114840,266.100167536,36,10,8,0,4,351,5,apin,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,3.1787308e-08
114850,238.0324819,26,7,9,0,4,481,8,toluene,0,0,1,0,1,1,0,1,0,0,0,0,0,2,0,0,7.23818263e-09
114859,251.027730868,26,7,9,1,3,177,27,toluene,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1.7371431e-06
114864,251.027730868,26,7,9,1,2,154,28,toluene,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,5.96872942e-05
114866,283.017560108,28,7,11,1,3,253,8,toluene,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,3.23269889e-07
114873,190.04773804,23,7,6,0,2,90,24,toluene,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0.000132315055
114874,206.04265266,24,7,7,0,3,185,22,toluene,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1.85347493e-06
114880,164.032087976,19,5,6,0,2,116,40,toluene,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.00436439619
114915,359.992467556,32,7,15,2,4,283,2,toluene,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0,0,0.0406892173
114923,299.012474728,29,7,12,1,5,98,10,toluene,0,0,4,0,1,0,0,0,0,1,0,0,1,0,1,0,2.08381514e-07
114932,265.006995424,25,7,10,1,2,31,5,toluene,0,0,2,1,2,0,0,0,1,0,0,0,1,0,0,0,0.000993180897
114941,297.992073632,26,6,12,2,2,85,15,toluene,0,0,2,0,1,0,0,1,1,0,0,1,0,0,0,0,0.0529856683
114942,297.992073632,26,6,12,2,2,62,12,toluene,0,0,1,0,1,0,0,1,2,0,0,0,0,0,1,0,0.0619457093999999
114944,281.997159012,25,6,11,2,2,88,31,toluene,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,8.7263936e-05
114948,221.017166184,22,6,8,1,2,57,18,toluene,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0.00118088303
114954,269.001910044,25,6,11,1,3,166,16,toluene,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,2.03176488e-05
114960,240.011746456,24,6,10,0,4,239,14,toluene,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,0,2.59246602e-05
114975,328.002638316,30,7,13,2,3,258,7,toluene,0,0,3,0,1,0,0,1,1,0,0,1,0,0,0,0,0.0180181848
114989,283.017560108,28,7,11,1,3,255,40,toluene,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0.000945416973
114998,222.03756728,25,7,8,0,3,151,8,toluene,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1.21196485e-07
115005,249.012080804,24,7,9,1,2,24,4,toluene,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,1.83275738e-08
115007,309.992073632,27,7,12,2,1,22,5,toluene,0,0,1,0,2,0,0,0,0,1,0,1,1,0,0,0,0.00175555907
115030,315.007389348,30,7,13,1,4,335,4,toluene,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0,0,2.222
115055,203.079372516,27,8,5,1,1,25,19,apin,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0381899506
115061,158.0579088,21,7,4,0,1,31,14,apin,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0.133951938
115068,191.042987008,22,6,6,1,1,82,40,apin,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0.0157372868
115075,267.022645488,27,7,10,1,2,346,40,apin,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0.000227145748
115080,216.099773612,31,10,5,0,2,219,40,apin,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0.000363040933
115090,340.075409332,39,10,11,2,1,241,40,apin,0,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,3.98949077e-05
115095,311.085245744,38,10,10,1,2,768,40,apin,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,2.41561921e-06
115096,282.095082156,37,10,9,0,3,1309,40,apin,0,0,1,0,2,0,0,0,0,0,0,0,1,2,0,0,5.16347384e-08
115103,220.094688232,31,9,6,0,3,200,3,apin,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,4.26311557e-09
115109,204.099773612,30,9,5,0,2,153,40,apin,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1.40853498e-05
115119,340.075409332,39,10,11,2,2,353,40,apin,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0.000597728068
115128,308.085580092,37,10,9,2,1,224,40,apin,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,3.4829883e-05
115133,247.105587264,34,10,6,1,1,146,40,apin,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.000432430454
115137,282.03354452,29,7,10,2,1,118,40,apin,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.00133692161
115169,279.095416504,36,10,8,1,3,944,40,apin,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,2.33134295e-07
115172,322.064844648,36,10,10,2,1,276,40,apin,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0.0001060690899999
115174,308.085580092,37,10,9,2,1,313,40,apin,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,2.66096357e-06
115188,266.0386299,28,7,9,2,1,242,40,decane,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0.00275730306
115190,219.074287136,28,8,6,1,1,92,40,decane,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0.00445486086
115191,310.02845914,31,8,11,2,1,144,40,decane,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0.000646136416
115197,280.054279964,31,8,9,2,1,132,40,apin,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0.048433752
115201,209.053551692,25,6,7,1,2,174,40,apin,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0001930477009999
115204,314.02337376,31,7,12,2,2,243,40,apin,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0.000219544014
115212,204.063388104,26,8,6,0,2,212,40,apin,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0.000132880889
115221,311.085245744,38,10,10,1,3,766,39,apin,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0,0,6.50846318e-08
115222,279.095416504,36,10,8,1,2,526,40,apin,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,2.74995616e-07
115224,311.085245744,38,10,10,1,3,732,1,apin,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,3.08520886e-09
115233,178.04773804,22,6,6,0,3,316,40,apin,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,4.34491149e-06
115237,192.099773612,29,8,5,0,3,326,40,apin,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2.07754265e-05
115238,222.073952788,29,8,7,0,4,502,8,apin,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1.48536455e-09
115245,328.039023824,34,8,12,2,2,373,40,apin,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,3.10170612e-05
115246,237.048466312,27,7,8,1,2,320,40,apin,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,4.44779943e-06
115258,245.0899372,32,10,6,1,1,39,22,apin,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0.000557381977
115260,292.090665472,36,10,8,2,1,55,33,apin,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0.000344598497
115263,295.090331124,37,10,9,1,2,248,40,apin,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,4.77782769e-06
115264,216.099773612,31,10,5,0,2,100,33,apin,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,4.43959119e-05
